c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
338, 0, DATE '2014-11-01', 0.00, 682.50, 35.00, 682.51, 1025.81, 24.66
339, 0, DATE '2014-12-01', 0.00, 682.50, 35.00, 682.51, 1025.81, 24.66
341, 0, DATE '2015-01-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
342, 0, DATE '2015-02-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
343, 0, DATE '2015-03-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
344, 0, DATE '2015-04-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
345, 0, DATE '2015-05-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
346, 0, DATE '2015-06-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
347, 0, DATE '2015-07-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
348, 0, DATE '2015-08-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
349, 0, DATE '2015-09-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
350, 0, DATE '2015-10-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
351, 0, DATE '2015-11-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
352, 0, DATE '2015-12-01', 0.00, 725.02, 37.18, 725.03, 1089.72, 26.20
354, 0, DATE '2016-01-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
355, 0, DATE '2016-02-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
356, 0, DATE '2016-03-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
357, 0, DATE '2016-04-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
358, 0, DATE '2016-05-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
359, 0, DATE '2016-06-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
360, 0, DATE '2016-07-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
361, 0, DATE '2016-08-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
362, 0, DATE '2016-09-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
363, 0, DATE '2016-10-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
364, 0, DATE '2016-11-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
365, 0, DATE '2016-12-01', 0.00, 806.80, 41.37, 806.81, 1212.64, 29.16
31, 0, DATE '1989-07-01', 0.00, NULL, 2.85, NULL, NULL, NULL
32, 0, DATE '1989-08-01', 0.00, NULL, 3.67, NULL, NULL, NULL
33, 0, DATE '1989-09-01', 0.00, NULL, 4.75, NULL, NULL, NULL
34, 0, DATE '1989-10-01', 0.00, NULL, 6.46, NULL, NULL, NULL
35, 0, DATE '1989-11-01', 0.00, NULL, 8.89, NULL, NULL, NULL
36, 0, DATE '1989-12-01', 0.00, NULL, 12.50, NULL, NULL, NULL
