c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
1111, 0, DATE '1989-01-01', NULL, 50.00, NULL, NULL, NULL, 81561.00, 38061.80
1112, 0, DATE '1989-02-01', NULL, 50.00, NULL, NULL, NULL, 95.85, 44.73
1113, 0, DATE '1989-03-01', NULL, 50.00, NULL, NULL, NULL, 95.85, 44.73
1114, 0, DATE '1989-04-01', NULL, 50.00, NULL, NULL, NULL, 95.85, 44.73
1115, 0, DATE '1989-05-01', NULL, 50.00, NULL, NULL, NULL, 122.10, 56.98
1116, 0, DATE '1989-06-01', NULL, 50.00, NULL, NULL, NULL, 180.00, 84.00
1117, 0, DATE '1989-07-01', NULL, 50.00, NULL, NULL, NULL, 224.70, 104.86
1118, 0, DATE '1989-08-01', NULL, 50.00, NULL, NULL, NULL, 289.32, 135.02
1119, 0, DATE '1989-09-01', NULL, 50.00, NULL, NULL, NULL, 374.22, 174.64
1120, 0, DATE '1989-10-01', NULL, 50.00, NULL, NULL, NULL, 572.60, 267.21
1121, 0, DATE '1989-11-01', NULL, 50.00, NULL, NULL, NULL, 836.00, 390.13
1122, 0, DATE '1989-12-01', NULL, 50.00, NULL, NULL, NULL, 1182.27, 551.73
1123, 0, DATE '1990-01-01', 3285.54, 80.00, 3285.55, 50.00, 2628.43, 3723.61, 1283.95
1124, 0, DATE '1990-02-01', 5129.04, 80.00, 5129.05, 50.00, 4103.23, 5812.91, 2004.37
1345, 0, DATE '2008-07-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1346, 0, DATE '2008-08-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1347, 0, DATE '2008-09-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1348, 0, DATE '2008-10-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1349, 0, DATE '2008-11-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1350, 0, DATE '2008-12-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1351, 0, DATE '2009-01-01', 685.06, 80.00, 685.07, 50.00, 548.05, 776.46, 415.00
1352, 0, DATE '2009-02-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1353, 0, DATE '2009-03-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1354, 0, DATE '2009-04-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1355, 0, DATE '2009-05-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1356, 0, DATE '2009-06-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1357, 0, DATE '2009-07-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1358, 0, DATE '2009-08-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1359, 0, DATE '2009-09-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1360, 0, DATE '2009-10-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1361, 0, DATE '2009-11-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1362, 0, DATE '2009-12-01', 767.60, 80.00, 767.61, 50.00, 614.08, 870.01, 465.00
1363, 0, DATE '2010-01-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1364, 0, DATE '2010-02-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1365, 0, DATE '2010-03-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1366, 0, DATE '2010-04-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1367, 0, DATE '2010-05-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1368, 0, DATE '2010-06-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1369, 0, DATE '2010-07-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1370, 0, DATE '2010-08-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1371, 0, DATE '2010-09-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1372, 0, DATE '2010-10-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1373, 0, DATE '2010-11-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1374, 0, DATE '2010-12-01', 841.88, 80.00, 841.89, 50.00, 673.51, 954.21, 510.00
1375, 0, DATE '2011-01-01', 891.40, 80.00, 891.41, 50.00, 713.12, 1010.34, 540.00
1376, 0, DATE '2011-02-01', 891.40, 80.00, 891.41, 50.00, 713.12, 1010.34, 540.00
1377, 0, DATE '2011-03-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1378, 0, DATE '2011-04-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1379, 0, DATE '2011-05-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1380, 0, DATE '2011-06-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1381, 0, DATE '2011-07-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1382, 0, DATE '2011-08-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1383, 0, DATE '2011-09-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1384, 0, DATE '2011-10-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1385, 0, DATE '2011-11-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1386, 0, DATE '2011-12-01', 899.66, 80.00, 899.67, 50.00, 719.73, 1019.70, 545.00
1387, 0, DATE '2012-01-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1388, 0, DATE '2012-02-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1389, 0, DATE '2012-03-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1390, 0, DATE '2012-04-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1391, 0, DATE '2012-05-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1392, 0, DATE '2012-06-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1393, 0, DATE '2012-07-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1394, 0, DATE '2012-08-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1395, 0, DATE '2012-09-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1396, 0, DATE '2012-10-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1397, 0, DATE '2012-11-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1398, 0, DATE '2012-12-01', 1026.77, 80.00, 1026.78, 50.00, 821.42, 1163.76, 622.00
1399, 0, DATE '2013-01-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1400, 0, DATE '2013-02-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1401, 0, DATE '2013-03-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
